SOS CICAH KANTAN,DASREE REALTY SDN. BHD.,"
		15/05/2019"
SOS CICAH YIMSAI,DASREE REALTY SDN. BHD.,"
		15/05/2019"
SOS CILI ,CHUAN YEE (M) SDN BHD,"
		31/08/2019"
SOS CILI KAMPUNG KOH - BAWANG PUTIH,CHUAN YEE (M) SDN BHD,"
		31/08/2019"
SOS DAGING MASAK HITAM,RU CAFE SDN BHD,"
		31/12/2019"
SOS KARAMEL,ZAD RESOURCES SDN BHD,"
		31/05/2019"
SOS KUEY TEOW,RU CAFE SDN BHD,"
		31/12/2019"
SOS MANIS (DIM SUM SWEET SAUCE),TSL BESTMAS MANUFACTURING SDN BHD,"
		31/05/2020"
SOS MANIS UNTUK DIMSUM (SWEET SAUCE FOR DIMSUM),TSL BESTMAS MANUFACTURING SDN BHD,"
		15/06/2019"
SOS MERAH,RU CAFE SDN BHD,"
		31/12/2019"
SOS PEDAS (CHILI) SAUCE,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/05/2020"
SOS PEDAS HITAM,DASREE REALTY SDN. BHD.,"
		15/05/2019"
SOS PERAPAN DAGING,DASREE REALTY SDN. BHD.,"
		15/05/2019"
SOS PERAPAN MAKANAN LAUT,DASREE REALTY SDN. BHD.,"
		15/05/2019"
SOS TIRAM,RU CAFE SDN BHD,"
		31/12/2019"
SOS TOMATO,CHUAN YEE (M) SDN BHD,"
		31/08/2019"
SOS TOMATO,RU CAFE SDN BHD,"
		31/12/2019"
SOTO PASTE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		31/12/2020"
SOTO PASTE BLENDED GARLIC AND GINGER,DELI ARTISAN SDN. BHD.,"
		28/02/2020"
SOTO POWDER PRE-MIX,DELI ARTISAN SDN. BHD.,"
		28/02/2020"
SOTO SOUP PASTE,BYGRACE TRADING SDN BHD,"
		15/02/2021"
SOTONG PASTE/ KUEH SOTONG,SEAWORLD FRESH MART SDN BHD,"
		15/06/2019"
SOTONG ROLL,SEAWORLD FRESH MART SDN BHD,"
		15/06/2019"
SOTONG SEJUK BEKU,SEAFOOD PUDDINGS SDN BHD,"
		30/11/2019"
SOUP - MUSHROOM SOUP,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
SOUP - TOMATO SOUP,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
SOUP BASE,PAK HAILAM KOPITIAM SDN BHD,"
		"
SOUP BOWL,TIN HONG LOKE GUAN BAKERY & CONFECTIONERY SDN BHD,"
		15/04/2020"
SOUR + LIME SALT CANDY,KIMI SWEET SDN. BHD.,"
		15/06/2019"
SOUR + PLUM SALT CANDY,KIMI SWEET SDN. BHD.,"
		15/06/2019"
SOUR APPLE,ANGEL CANDIES SDN BHD,"
		31/10/2019"
SOURSOP CONCENTRATE,BESMARK MARKETING ENTERPRISE SDN BHD,"
		31/08/2019"
SOURSOP FLAVOUR,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
SOY BEANS - CURRY FLAVOUR,360HORIZONZ SDN. BHD.,"
		31/10/2019"
SOY MILK DRINK - ORIGINAL FLAVOUR,BESMARK MARKETING ENTERPRISE SDN BHD,"
		31/08/2019"
SOY SAUCE FROZEN (CHICKEN RICE),PAK HAILAM KOPITIAM SDN BHD,"
		"
SOYA BEAN OIL,360HORIZONZ SDN. BHD.,"
		31/10/2019"
SOYA FISH ROLL,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/05/2020"
SOYA LECITHIN,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
SOYA LECITHIN,360HORIZONZ SDN. BHD.,"
		15/03/2020"
SPAGHETTI BOLOGNAIRE ,AINONS CAKES & PASTRIES,"
		15/02/2020"
SPAGHETTI CABONARA,AINONS CAKES & PASTRIES,"
		15/02/2020"
SPECIAL THOUSAND LAYER CAKE,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
SPICE MIXTURE POWDER,PAK HAILAM KOPITIAM SDN BHD,"
		"
SPICE PREMIX,WORLD PROMINENCE SDN. BHD.,"
		30/06/2020"
SPICED BEAN PASTE/ CHILI BEAN PASTE,YUEN CHUN INDUSTRIES SDN BHD,"
		31/01/2020"
SPICED VINEGAR,YUEN CHUN INDUSTRIES SDN BHD,"
		31/01/2020"
SPICY & SOUR CINCALOK,360HORIZONZ SDN. BHD.,"
		31/10/2019"
SPICY BBQ,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		15/02/2020"
SPICY BONANZA(THAI FISH CAKE),TSL BESTMAS MANUFACTURING SDN BHD,"
		31/05/2020"
SPICY CHICKEN FLOSS,AYAM KENS KINGDOM FOODSTUFF ENTERPRISE (M) SDN BHD,"
		15/12/2019"
SPICY CHICKEN FLUFF,360HORIZONZ SDN. BHD.,"
		31/10/2019"
SPICY CHICKEN FLUFF (CRISPY),AYAM KENS KINGDOM FOODSTUFF ENTERPRISE (M) SDN BHD,"
		15/12/2019"
SPICY CHICKEN PAU,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/03/2021"
SPICY CHILI FLAKE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		31/12/2020"
SPICY FRAGRANT SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		31/12/2020"
SPICY FRIED ANCHOVY (MEOL CHI BOK UM),PHOENIX DYNAMIC SDN. BHD.,"
		31/08/2019"
SPICY NYONYA SHRIMP WITH COCONUT,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
SPICY SAUCE,CHEF HOSPITALITY SERVICES SDN BHD,"
		30/11/2019"
SPICY SEAFOOD SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
SPICY SZE CHUAN SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		31/12/2020"
SPICY TUNA SANDWICH,MYNEWS FOOD SDN. BHD. (FORMERLY KNOWN AS: OTARU FINE FOOD SDN.BHD),"
		31/08/2019"
SPICY TURMERIC SAUCE,WORLD PROMINENCE SDN. BHD.,"
		15/10/2019"
SPINACH - CUT,VEGE READY SDN BHD,"
		15/08/2019"
SPINACH QUICHE (SAVOURY TART WITH SPINACH FILLING),YEAST ATELIER SDN BHD ,"
		31/07/2019"
SPONGE CAKE,AINONS CAKES & PASTRIES,"
		15/02/2020"
SPONGE CAKE - ALMOND SPONGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
SPONGE CAKE - BLACK VELVET SPONGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
SPONGE CAKE - CARROT SPONGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
SPONGE CAKE - CHOCOLATE SPONGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
SPONGE CAKE - COFFEE SPONGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
SPONGE CAKE - HUMMINGBIRD SPONGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
SPONGE CAKE - RED VELVET SPONGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
SPONGE CAKE - RICHCREME BASE CHOCOLATE ,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
SPONGE CAKE - RICHCREME BASE VANILLA,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
SPONGE CAKE - TEA SPONGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
SPONGE CAKE - TIRAMISU SPONGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
SPONGE CAKE - VANILLA SPONGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
SPONGE CAKE - YELLOW SPONGE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
SPORTIF BREAD (NUTS AND FRUIT BREAD) ,YEAST ATELIER SDN BHD ,"
		31/07/2019"
SPRING ONION - HEADOFF,VEGE READY SDN BHD,"
		15/08/2019"
SPRING PRAWN ROLL,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/05/2020"
SPRING ROLL FROZEN,PAK HAILAM KOPITIAM SDN BHD,"
		"
SQUARE PUFF,YEAST ATELIER SDN BHD ,"
		31/07/2019"
SQUARE SPRING ROLL,SEAWORLD FRESH MART SDN BHD,"
		15/06/2019"
"SQUID 10-12"" NO HEAD",KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
"SQUID 3-6"" NO HEAD",KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
"SQUID 5-7"" NO HEAD - CLEANS",KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
"SQUID 5-7"" WITH HEAD - CLEAN",KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
"SQUID 6-8"" NO HEAD - CLEAN",KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
"SQUID 6-8"" WITH HEAD - CLEAN",KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
"SQUID 7-12"" - CLEAN",KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
"SQUID BABY NO HEAD 2-3""",KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
SQUID KATAK BABY WITH HEAD,KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
SQUID KEMBANG CUT,KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
SQUID KEMBANG WHOLE (REPACK),KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
SQUID WHOLE 500GM - UNCLEAN,KIAN TATT SEAFOOD SUPPLIER,"
		31/05/2019"
SRIRACHA HOT SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		15/02/2020"
STAR ANISE POWDER,WORLD PROMINENCE SDN. BHD.,"
		30/06/2020"
STEAK MARINATION,DELI ARTISAN SDN. BHD.,"
		28/02/2020"
STEAM CURRY BUN WITH PRAWN,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
STEAM FISH SAUCE,YUEN CHUN INDUSTRIES SDN BHD,"
		15/08/2019"
STEAMED BEEF,PAK HAILAM KOPITIAM SDN BHD,"
		"
STEAMED CHICKEN BBL,PAK HAILAM KOPITIAM SDN BHD,"
		"
STEAMED CHICKEN THIGH,PAK HAILAM KOPITIAM SDN BHD,"
		"
STEAMED CRYSTAL DUMPLING,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/05/2020"
STEAMED FISH BALL,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/05/2020"
STEAMED MUTTON,PAK HAILAM KOPITIAM SDN BHD,"
		"
STEAMED SOUP DUMPLING,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/05/2020"
STEAMED SWEETCORN FILLING,PAK HAILAM KOPITIAM SDN BHD,"
		"
STEAMED TCC,PAK HAILAM KOPITIAM SDN BHD,"
		"
STEVIA DROPS,MP PRESTIGE SDN. BHD.,"
		30/09/2019"
STOLLEN / ALMOND STOLLEN,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
STRAWBERRY,ANGEL CANDIES SDN BHD,"
		31/10/2019"
STRAWBERRY BREADCRUMBS STICK,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
STRAWBERRY BUBBLE STICKS,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
STRAWBERRY CONCENTRATE,BESMARK MARKETING ENTERPRISE SDN BHD,"
		31/08/2019"
STRAWBERRY COULIS FROZEN,PAK HAILAM KOPITIAM SDN BHD,"
		"
STRAWBERRY CRUMBLE CAKE,HAZEL CAKE HOUSE,"
		31/05/2019"
STRAWBERRY FLAVOUR,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
STRAWBERRY FLAVOUR,360HORIZONZ SDN. BHD.,"
		31/10/2019"
STRAWBERRY FLAVOUR 69005,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
STRAWBERRY FLAVOUR INSTANT FULL CREAM MILK POWDER,EEZDEE INTRADE SDN BHD,"
		31/12/2019"
STRAWBERRY FLAVOURED JAM,SEW JOG ENTERPRISE,"
		30/09/2019"
STRAWBERRY FLAVOURED JAM,GOOD CHOICE MANUFACTURING SDN BHD,"
		30/09/2019"
STRAWBERRY FLAVOURED JELLY,SEW JOG ENTERPRISE,"
		30/09/2019"
STRAWBERRY FLAVOURED JELLY,GOOD CHOICE MANUFACTURING SDN BHD,"
		30/09/2019"
STRAWBERRY FRUITY TOFFEE,KIMI SWEET SDN. BHD.,"
		15/06/2019"
STRAWBERRY JAM,360HORIZONZ SDN. BHD.,"
		31/10/2019"
STRAWBERRY JAM,SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		15/02/2020"
STRAWBERRY LOLLIPOP,KIMI SWEET SDN. BHD.,"
		15/06/2019"
STRAWBERRY PAU,TSL BESTMAS MANUFACTURING SDN BHD,"
		31/03/2021"
STRAWBERRY SPIRULINA GABA DRINK,STAR MICRO TECHNOLOGY SDN BHD ,"
		31/01/2020"
STRAWBERRY TART,YEAST ATELIER SDN BHD ,"
		31/07/2019"
STRAWBERRY VANILLA,ANGEL CANDIES SDN BHD,"
		31/10/2019"
STUFFED BEANCURD,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
STUFFED BEANCURD POD,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
STUFFED BEANCURD ROLL,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
STUFFED BEANCURD SKIN,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
STUFFED BITTER GOURD,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
STUFFED CHILLI,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
STUFFED CRAB SHELL,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
STUFFED EGGPLANT,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
STUFFED LADY FINGER,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
STUFFED LOTUS ROOT MAI,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
STUFFED SEA CUCUMBER,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
SUGAR BRIOCHE (ENRICHED BUTTER BREAD WITH SUGAR),YEAST ATELIER SDN BHD ,"
		31/07/2019"
SUGAR FREE TEH TARIK,COFFEE TOWN SDN BHD,"
		30/09/2019"
SUGAR FREE WHITE COFFEE,COFFEE TOWN SDN BHD,"
		"
SUGAR SYRUP,PAK HAILAM KOPITIAM SDN BHD,"
		"
SUGARCANE PRAWN,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
SUGEE ALMOND ,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
SUGEE BALL COOKIES,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
SUGEE COFFEE,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
SUGEE COOKIES,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
SUGEE DURIAN,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
SULTANA DANISH ,HAZEL CAKE HOUSE,"
		31/05/2019"
SULTANAH COOKIES,360HORIZONZ SDN. BHD.,"
		31/10/2019"
SUMI (PACKAGE),AINONS CAKES & PASTRIES,"
		15/02/2020"
SUMO CALROSE RICE,HOCK JU EDAR SDN BHD,"
		"
SUN DRIED TOMATO BREAD ,YEAST ATELIER SDN BHD ,"
		31/07/2019"
SUN FLOWER,SEAWORLD FRESH MART SDN BHD,"
		15/06/2019"
SUN FLOWER SALTED CURED PRUNE,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
SUNFLOWER COOKIES,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
SUNFLOWER OIL,360HORIZONZ SDN. BHD.,"
		31/10/2019"
SUNFLOWER OIL,DEFEEM SDN. BHD.,"
		31/12/2019"
SUNSET YELLOW,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
SUNSET YELLOW EUROCERT,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
SUP AYAM (PACKAGE FOOD),AINONS CAKES & PASTRIES,"
		15/02/2020"
SUP BAYAM (PACKAGE FOOD),AINONS CAKES & PASTRIES,"
		15/02/2020"
SUP BUNJUT ,360HORIZONZ SDN. BHD.,"
		31/10/2019"
SUP BUNTUT,RESEPI ARENA SDN BHD,"
		Sijil Telah Ditarik Balik"
SUP EKOR,RESEPI ARENA SDN BHD,"
		Sijil Telah Ditarik Balik"
SUP IKAN,360HORIZONZ SDN. BHD.,"
		31/10/2019"
SUP KENTANG & CARROT (PACKAGE FOOD),AINONS CAKES & PASTRIES,"
		15/02/2020"
SUP TULANG,360HORIZONZ SDN. BHD.,"
		31/10/2019"
SUPER PREMIUM FRENCH RACK,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
SUPER PREMIUM GRAIN FED RIBEYE,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
SUPER PREMIUM GRAIN FED STRIPLOIN,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
SUPER PREMIUM GRASS FED RIBEYE,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
SUPER PREMIUM GRASS FED STRIPLOIN,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
SUPER PREMIUM GRASS FED TENDERLOIN,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
SUPER PREMIUM LAMB RIBS,PALACE BUTCHER RESOURCES SDN. BHD.,"
		15/10/2020"
SUPER SOUR ,ANGEL CANDIES SDN BHD,"
		31/10/2019"
SUPER TOFFEES CANDY,KIMI SWEET SDN. BHD.,"
		15/06/2019"
SUPERIOR CAPPUCCINO,MULTI SUPERIOR SDN. BHD.,"
		31/10/2019"
SUPERIOR LATTE,MULTI SUPERIOR SDN. BHD.,"
		31/10/2019"
SUPERIOR MOCHA,MULTI SUPERIOR SDN. BHD.,"
		31/10/2019"
SUPREME GARLIC CHILLI SAUCE,360HORIZONZ SDN. BHD.,"
		31/10/2019"
SURIMI FISH PASTE,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
SURIMI SCALLOP,SEAWORLD FRESH MART SDN BHD,"
		15/06/2019"
SUSHI,SEAWORLD FRESH MART SDN BHD,"
		15/06/2019"
SUSHI CHICKEN DUMPLING,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
SUSU KAMBING ,KOPERASI AL-HILAL MALAYSIA BERHAD,"
		30/11/2019"
SWEET & SOUR BBQ ,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		15/02/2020"
SWEET & SOUR CHICKEN,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
SWEET & SOUR CHICKEN RICE,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
SWEET & SOUR OYSTER FLAVOURED SAUCE,SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		"
SWEET & SOUR OYSTER FLAVOURED SAUCE,SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		15/04/2021"
SWEET & SOUR SAUCE,YUEN CHUN INDUSTRIES SDN BHD,"
		15/08/2019"
SWEET & SOUR SAUCE COMPOUND,YUEN CHUN INDUSTRIES SDN BHD,"
		31/01/2020"
SWEET & SOUR TAUFU,SUPREME DISCOVERY(M) SDN BHD,"
		15/01/2020"
SWEET AND SOUR SAUCE,DELI ARTISAN SDN. BHD.,"
		28/02/2020"
SWEET BUN,AINONS CAKES & PASTRIES,"
		15/02/2020"
SWEET BUN (ROTI MANIS),TIN HONG LOKE GUAN BAKERY & CONFECTIONERY SDN BHD,"
		15/04/2020"
SWEET CORN BUN,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
SWEET CORN DUMPLING,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
SWEET CORN FLAVOUR BEAN CURD PUDDING POWDER (SERBUK DADIH PERISA JAGUNG),SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		28/02/2020"
SWEET CORN PASTE / PES JAGUNG,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
SWEET CORN PASTE PANCAKE,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
SWEET CORN SEASONING POWDER,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
SWEET DARK SAUCE,WORLD PROMINENCE SDN. BHD.,"
		30/11/2019"
SWEET PASTRY,AINONS CAKES & PASTRIES,"
		15/02/2020"
SWEET POTATO PASTE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		31/08/2020"
SWEET SAUCE,NEW WING CHEONG FOODS INDUSTRIES SDN BHD,"
		30/09/2019"
SWEET SOUR CHICKEN (PACKAGE FOOD),AINONS CAKES & PASTRIES,"
		15/02/2020"
SWEET SOUR SAUCE/ HONG KONG SWEET SOUR SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
SWEETCORN POWDER,DPO MALAYSIA SDN BHD,"
		30/11/2019"
SWEETENED CONDENSED FILLED MILK,EEZDEE INTRADE SDN BHD,"
		31/12/2019"
SWEETENED CONDENSED MILK,EEZDEE INTRADE SDN BHD,"
		31/12/2019"
SWEETENED CREAMER,TRY ME COLLECTION SDN BHD,"
		31/12/2019"
SWEETENED CREAMER,EEZDEE INTRADE SDN BHD,"
		31/05/2021"
SWISS PRINCESS,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
SWISS ROLL CAKE,AINONS CAKES & PASTRIES,"
		15/02/2020"
SWISS ROLL CHEQUER,HAZEL CAKE HOUSE,"
		31/05/2019"
SWISS ROLL CHOCOLATE,HAZEL CAKE HOUSE,"
		31/05/2019"
SWISS ROLL MINI,HAZEL CAKE HOUSE,"
		31/05/2019"
SWISS ROLL PEANUT,HAZEL CAKE HOUSE,"
		31/05/2019"
SYRUP - PANDAN,YI QUAN TRADING,"
		15/01/2020"
SYRUP - ROSE,YI QUAN TRADING,"
		15/01/2020"
T&CO DRINKING CHOCOLATE,T & CO COFFEE SDN BHD ,"
		31/05/2019"
TAKEX FRESH,TAKEXCO MALAYSIA SDN BHD ,"
		28/02/2021"
TAKO,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM ABC,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
TALAM CENDOL,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM EMAS BIASA/PULUT HITAM,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM GULA MERAH,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM JAGUNG,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM KACANG MERAH,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM KELADI,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM KELADI,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
TALAM KELADI BERLAUK,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM LABU BERLAUK,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM LEMBAYUNG,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM PANDAN,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM SAGO UBI,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM SEKOTENG,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM SUJI,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM TOKYO,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM UBI,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TALAM UBI,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
TAMARIND CONCENTRATED,360HORIZONZ SDN. BHD.,"
		31/10/2019"
TAMARIND FLAVOUR,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
TAMARIND PASTE (ASAM JAWA),360HORIZONZ SDN. BHD.,"
		31/05/2019"
TANDOORI CHICKEN,PAK HAILAM KOPITIAM SDN BHD,"
		"
TANDOORI CHICKEN SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		31/12/2020"
TANGY THAI CHILLI SAUCE,360HORIZONZ SDN. BHD.,"
		31/10/2019"
TAPAI PULUT/TAPAI UBI,RAHMAT VENTURE SDN BHD,"
		15/07/2019"
TAPIOCA CAKE,AROMA NYONYA SDN. BHD.,"
		15/01/2020"
TAPIOCA STARCH (TEPUNG UBI KAYU),360HORIZONZ SDN. BHD.,"
		31/05/2019"
TARACOCOA COLLAGEN,TARARATA VENTURES,"
		31/05/2019"
TARO SANTAN,LULU NYONYA GOODIES SDN BHD,"
		15/12/2019"
TART COKLAT ALMOND,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
TART COKLAT CASHEW,ANN-LEE INDUSTRIES (M) SDN BHD,"
		30/09/2019"
TART SHELL,HAZEL CAKE HOUSE,"
		31/05/2019"
TART SHELL ,YEAST ATELIER SDN BHD ,"
		31/07/2019"
TARTLET SHELL - CHOCOLATE,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
TARTLET SHELL - CHOCOLATE MAD 40/MAD 70,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
TARTLET SHELL - NEUTRAL,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
TARTLET SHELL - NEUTRAL MAD 40/MAD 70,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
TARTLET SHELL - SWEET ,PROFOUND PASTRY SDN. BHD.,"
		15/06/2019"
TARTLET SHELL - SWEET MAD 40/MAD 70,PROFOUND PASTRY SDN. BHD.,"
		15/06/2021"
TARTRAZINE,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
TARTRAZINE COLOUR EUROCERT,KIENTAT TRADING SDN. BHD.,"
		15/07/2019"
TASTY CHICKEN,VESTO MARKETING SDN BHD (FORMERLY KNOWN AS : VESTRADE MARKETING,"
		15/08/2019"
TASTY CHICKEN,DPO MALAYSIA SDN BHD,"
		31/12/2019"
TASTY CHICKEN ,DPO MALAYSIA SDN BHD,"
		30/11/2019"
TASTY SAUCE,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
TASTY SOUP,SAUCE EMPIRE MANUFACTURING SDN BHD,"
		28/02/2020"
TAT KELAPA,AINONS CAKES & PASTRIES,"
		15/02/2020"
TAT NENAS,AINONS CAKES & PASTRIES,"
		15/02/2020"
TAUCU (PASTE/WHOLE),CHUAN YEE (M) SDN BHD,"
		31/08/2019"
TAUCU MANIS,CHUAN YEE (M) SDN BHD,"
		31/08/2019"
TAUFUFA FLAVOUR PUDDING POWDER (SERBUK PUDING PERISA TAUFUFA),SRI NONA FOOD INDUSTRIES SDN. BHD.,"
		30/09/2020"
TAUGEH CAH IKAN ASIN,RESEPI ARENA SDN BHD,"
		Sijil Telah Ditarik Balik"
TAUHU PENYET,RESEPI ARENA SDN BHD,"
		Sijil Telah Ditarik Balik"
TEA POWDER,LIAN HOE TEA & COFFEE (M) SDN BHD,"
		15/07/2019"
TEH HIJAU,HOCK CHUAN BEE TEA MERCHANTS (M) SDN BHD,"
		30/06/2019"
TEH MADU LEMON/ HONEY LEMON TEA,ASPEK MULIA HOLDINGS SDN BHD,"
		31/03/2021"
TEH TARIK,COFFEE TOWN SDN BHD,"
		30/09/2019"
TELUR DADAR (PACKAGE FOOD),AINONS CAKES & PASTRIES,"
		15/02/2020"
TEMPEH - CUT,VEGE READY SDN BHD,"
		15/08/2019"
